Any,Provincia,Comarca,CDMUN,Municipi,Codi_Sector,Descripcio_Sector,Consum [kWh],Observacions
2020,BARCELONA,OSONA,08285,TORELLO,3,INDUSTRIAL,25658007,
2020,BARCELONA,OSONA,08285,TORELLO,4,CONSTRUCCIO I OBRES PUBLIQUES,238761,
2020,BARCELONA,OSONA,08285,TORELLO,6,TERCIARI,13611619,
2020,BARCELONA,OSONA,08285,TORELLO,7,USOS DOMESTICS,17934153,
2020,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",1,PRIMARI,19028,
2020,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,91144,
2020,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",6,TERCIARI,3444231,
2020,BARCELONA,ANOIA,08286,"TORRE DE CLARAMUNT, LA",7,USOS DOMESTICS,5883311,
2020,BARCELONA,ALT PENEDES,08287,TORRELAVIT,1,PRIMARI,31199,
2020,BARCELONA,ALT PENEDES,08287,TORRELAVIT,3,INDUSTRIAL,4997407,
2020,BARCELONA,ALT PENEDES,08287,TORRELAVIT,4,CONSTRUCCIO I OBRES PUBLIQUES,39223,
2020,BARCELONA,ALT PENEDES,08287,TORRELAVIT,6,TERCIARI,1889040,
2020,BARCELONA,ALT PENEDES,08287,TORRELAVIT,7,USOS DOMESTICS,1778454,
2020,BARCELONA,ALT PENEDES,08288,TORRELLES DE FOIX,1,PRIMARI,279770,
2020,BARCELONA,ALT PENEDES,08288,TORRELLES DE FOIX,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,ALT PENEDES,08288,TORRELLES DE FOIX,4,CONSTRUCCIO I OBRES PUBLIQUES,57475,
2020,BARCELONA,ALT PENEDES,08288,TORRELLES DE FOIX,6,TERCIARI,1189820,
2020,BARCELONA,ALT PENEDES,08288,TORRELLES DE FOIX,7,USOS DOMESTICS,3756682,
2020,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,1,PRIMARI,55538,
2020,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,3,INDUSTRIAL,797156,
2020,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,4,CONSTRUCCIO I OBRES PUBLIQUES,226190,
2020,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,6,TERCIARI,3269319,
2020,BARCELONA,BAIX LLOBREGAT,08289,TORRELLES DE LLOBREGAT,7,USOS DOMESTICS,8910679,
2020,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,1,PRIMARI,60450,
2020,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,4,CONSTRUCCIO I OBRES PUBLIQUES,57891,
2020,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,6,TERCIARI,1162570,
2020,BARCELONA,VALLES OCCIDENTAL,08290,ULLASTRELL,7,USOS DOMESTICS,3005248,
2020,BARCELONA,VALLES OCCIDENTAL,08291,VACARISSES,1,PRIMARI,,Dada subjecta a secret estadístic.
2020,BARCELONA,VALLES OCCIDENTAL,08291,VACARISSES,3,INDUSTRIAL,12273518,
2020,BARCELONA,VALLES OCCIDENTAL,08291,VACARISSES,4,CONSTRUCCIO I OBRES PUBLIQUES,234254,
2020,BARCELONA,VALLES OCCIDENTAL,08291,VACARISSES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2020,BARCELONA,VALLES OCCIDENTAL,08291,VACARISSES,6,TERCIARI,8253247,
2020,BARCELONA,VALLES OCCIDENTAL,08291,VACARISSES,7,USOS DOMESTICS,11283341,
2020,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,1,PRIMARI,,Dada subjecta a secret estadístic.
2020,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,3,INDUSTRIAL,859671,
2020,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,4,CONSTRUCCIO I OBRES PUBLIQUES,16806,
2020,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,5,TRANSPORT,,Dada subjecta a secret estadístic.
2020,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,6,TERCIARI,6789565,
2020,BARCELONA,ANOIA,08292,VALLBONA D'ANOIA,7,USOS DOMESTICS,1626811,
2020,BARCELONA,BERGUEDA,08293,VALLCEBRE,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,BERGUEDA,08293,VALLCEBRE,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2020,BARCELONA,BERGUEDA,08293,VALLCEBRE,6,TERCIARI,163657,
2020,BARCELONA,BERGUEDA,08293,VALLCEBRE,7,USOS DOMESTICS,394473,
2020,BARCELONA,VALLES ORIENTAL,08294,VALLGORGUINA,3,INDUSTRIAL,41782,
2020,BARCELONA,VALLES ORIENTAL,08294,VALLGORGUINA,4,CONSTRUCCIO I OBRES PUBLIQUES,44613,
2020,BARCELONA,VALLES ORIENTAL,08294,VALLGORGUINA,6,TERCIARI,1600856,
2020,BARCELONA,VALLES ORIENTAL,08294,VALLGORGUINA,7,USOS DOMESTICS,4848340,
2020,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,1,PRIMARI,14071,
2020,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,3,INDUSTRIAL,16624483,
2020,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,4,CONSTRUCCIO I OBRES PUBLIQUES,1218691,
2020,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,6,TERCIARI,9603583,
2020,BARCELONA,BAIX LLOBREGAT,08295,VALLIRANA,7,USOS DOMESTICS,22461664,
2020,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,1,PRIMARI,12635,
2020,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,3,INDUSTRIAL,32502,
2020,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,4,CONSTRUCCIO I OBRES PUBLIQUES,14079,
2020,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,6,TERCIARI,2780649,
2020,BARCELONA,VALLES ORIENTAL,08296,VALLROMANES,7,USOS DOMESTICS,5349414,
2020,BARCELONA,ANOIA,08297,VECIANA,1,PRIMARI,28577,
2020,BARCELONA,ANOIA,08297,VECIANA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,ANOIA,08297,VECIANA,4,CONSTRUCCIO I OBRES PUBLIQUES,80228,
2020,BARCELONA,ANOIA,08297,VECIANA,6,TERCIARI,229066,
2020,BARCELONA,ANOIA,08297,VECIANA,7,USOS DOMESTICS,407185,
2020,BARCELONA,OSONA,08298,VIC,1,PRIMARI,1126455,
2020,BARCELONA,OSONA,08298,VIC,3,INDUSTRIAL,100488576,
2020,BARCELONA,OSONA,08298,VIC,4,CONSTRUCCIO I OBRES PUBLIQUES,824669,
2020,BARCELONA,OSONA,08298,VIC,6,TERCIARI,87139287,
2020,BARCELONA,OSONA,08298,VIC,7,USOS DOMESTICS,58085207,
2020,BARCELONA,BERGUEDA,08299,VILADA,1,PRIMARI,14996,
2020,BARCELONA,BERGUEDA,08299,VILADA,3,INDUSTRIAL,35259,
2020,BARCELONA,BERGUEDA,08299,VILADA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2020,BARCELONA,BERGUEDA,08299,VILADA,6,TERCIARI,282509,
2020,BARCELONA,BERGUEDA,08299,VILADA,7,USOS DOMESTICS,769666,
2020,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,1,PRIMARI,20337,
2020,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,3,INDUSTRIAL,23447788,
2020,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,4,CONSTRUCCIO I OBRES PUBLIQUES,323284,
2020,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,6,TERCIARI,10767025,
2020,BARCELONA,VALLES OCCIDENTAL,08300,VILADECAVALLS,7,USOS DOMESTICS,10698098,
2020,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,1,PRIMARI,238371,
2020,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,3,INDUSTRIAL,46155014,
2020,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,4,CONSTRUCCIO I OBRES PUBLIQUES,923457,
2020,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,6,TERCIARI,71252445,
2020,BARCELONA,BAIX LLOBREGAT,08301,VILADECANS,7,USOS DOMESTICS,73404835,
2020,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,1,PRIMARI,59943,
2020,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,3,INDUSTRIAL,3971266,
2020,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,4,CONSTRUCCIO I OBRES PUBLIQUES,60190,
2020,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,6,TERCIARI,11738586,
2020,BARCELONA,ANOIA,08302,VILANOVA DEL CAMI,7,USOS DOMESTICS,13920341,
2020,BARCELONA,OSONA,08303,VILANOVA DE SAU,1,PRIMARI,42482,
2020,BARCELONA,OSONA,08303,VILANOVA DE SAU,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,OSONA,08303,VILANOVA DE SAU,4,CONSTRUCCIO I OBRES PUBLIQUES,35908,
2020,BARCELONA,OSONA,08303,VILANOVA DE SAU,6,TERCIARI,491670,
2020,BARCELONA,OSONA,08303,VILANOVA DE SAU,7,USOS DOMESTICS,593523,
2020,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,1,PRIMARI,10716,
2020,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,3,INDUSTRIAL,4706578,
2020,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,4,CONSTRUCCIO I OBRES PUBLIQUES,25533,
2020,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,6,TERCIARI,432951,
2020,BARCELONA,ALT PENEDES,08304,VILOBI DEL PENEDES,7,USOS DOMESTICS,1793079,
2020,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,1,PRIMARI,,Dada subjecta a secret estadístic.
2020,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,3,INDUSTRIAL,11891597,
2020,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,4,CONSTRUCCIO I OBRES PUBLIQUES,430863,
2020,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,5,TRANSPORT,483,
2020,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,6,TERCIARI,54720427,
2020,BARCELONA,ALT PENEDES,08305,VILAFRANCA DEL PENEDES,7,USOS DOMESTICS,53528845,
2020,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,3,INDUSTRIAL,7985,
2020,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,6,TERCIARI,642646,
2020,BARCELONA,VALLES ORIENTAL,08306,VILALBA SASSERRA,7,USOS DOMESTICS,1182688,
2020,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,1,PRIMARI,1267672,
2020,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,3,INDUSTRIAL,96485526,
2020,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,4,CONSTRUCCIO I OBRES PUBLIQUES,792511,
2020,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,5,TRANSPORT,,Dada subjecta a secret estadístic.
2020,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,6,TERCIARI,80627424,
2020,BARCELONA,GARRAF,08307,VILANOVA I LA GELTRU,7,USOS DOMESTICS,91510757,
2020,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,1,PRIMARI,267599,
2020,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2020,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,6,TERCIARI,255460,
2020,BARCELONA,BERGUEDA,08308,VIVER I SERRATEIX,7,USOS DOMESTICS,401314,
2020,BARCELONA,OSONA,08901,RUPIT I PRUIT,1,PRIMARI,301961,
2020,BARCELONA,OSONA,08901,RUPIT I PRUIT,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,OSONA,08901,RUPIT I PRUIT,4,CONSTRUCCIO I OBRES PUBLIQUES,59497,
2020,BARCELONA,OSONA,08901,RUPIT I PRUIT,6,TERCIARI,569518,
2020,BARCELONA,OSONA,08901,RUPIT I PRUIT,7,USOS DOMESTICS,577476,
2020,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,1,PRIMARI,202262,
2020,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,3,INDUSTRIAL,365152,
2020,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,215578,
2020,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,6,TERCIARI,6956132,
2020,BARCELONA,VALLES ORIENTAL,08902,VILANOVA DEL VALLES,7,USOS DOMESTICS,9029044,
2020,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,6,TERCIARI,139991,
2020,BARCELONA,BERGUEDA,08903,SANT JULIA DE CERDANYOLA,7,USOS DOMESTICS,479493,
2020,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,3,INDUSTRIAL,49631,
2020,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,4,CONSTRUCCIO I OBRES PUBLIQUES,126782,
2020,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,6,TERCIARI,5544343,
2020,BARCELONA,VALLES OCCIDENTAL,08904,BADIA DEL VALLES,7,USOS DOMESTICS,13149985,
2020,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",3,INDUSTRIAL,1865366,
2020,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,18042,
2020,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",6,TERCIARI,2330360,
2020,BARCELONA,BAIX LLOBREGAT,08905,"PALMA DE CERVELLO, LA",7,USOS DOMESTICS,5172420,
2020,GIRONA,ALT EMPORDA,17001,AGULLANA,1,PRIMARI,43816,
2020,GIRONA,ALT EMPORDA,17001,AGULLANA,3,INDUSTRIAL,206905,
2020,GIRONA,ALT EMPORDA,17001,AGULLANA,4,CONSTRUCCIO I OBRES PUBLIQUES,3279,
2020,GIRONA,ALT EMPORDA,17001,AGULLANA,6,TERCIARI,767576,
2020,GIRONA,ALT EMPORDA,17001,AGULLANA,7,USOS DOMESTICS,1562499,
2020,GIRONA,GIRONES,17002,AIGUAVIVA,1,PRIMARI,633029,
2020,GIRONA,GIRONES,17002,AIGUAVIVA,3,INDUSTRIAL,29988305,
2020,GIRONA,GIRONES,17002,AIGUAVIVA,4,CONSTRUCCIO I OBRES PUBLIQUES,38981,
2020,GIRONA,GIRONES,17002,AIGUAVIVA,6,TERCIARI,3253897,
2020,GIRONA,GIRONES,17002,AIGUAVIVA,7,USOS DOMESTICS,1555696,
2020,GIRONA,ALT EMPORDA,17003,ALBANYA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,ALT EMPORDA,17003,ALBANYA,6,TERCIARI,496690,
2020,GIRONA,ALT EMPORDA,17003,ALBANYA,7,USOS DOMESTICS,198397,
2020,GIRONA,BAIX EMPORDA,17004,ALBONS,1,PRIMARI,65281,
2020,GIRONA,BAIX EMPORDA,17004,ALBONS,3,INDUSTRIAL,18387,
2020,GIRONA,BAIX EMPORDA,17004,ALBONS,4,CONSTRUCCIO I OBRES PUBLIQUES,7510,
2020,GIRONA,BAIX EMPORDA,17004,ALBONS,6,TERCIARI,1574852,
2020,GIRONA,BAIX EMPORDA,17004,ALBONS,7,USOS DOMESTICS,1826094,
2020,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",1,PRIMARI,269647,
2020,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",4,CONSTRUCCIO I OBRES PUBLIQUES,4723,
2020,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",6,TERCIARI,558918,
2020,GIRONA,ALT EMPORDA,17005,"FAR D'EMPORDA, EL",7,USOS DOMESTICS,914056,
2020,GIRONA,CERDANYA,17006,ALP,1,PRIMARI,5448,
2020,GIRONA,CERDANYA,17006,ALP,3,INDUSTRIAL,88697,
2020,GIRONA,CERDANYA,17006,ALP,4,CONSTRUCCIO I OBRES PUBLIQUES,116985,
2020,GIRONA,CERDANYA,17006,ALP,5,TRANSPORT,,Dada subjecta a secret estadístic.
2020,GIRONA,CERDANYA,17006,ALP,6,TERCIARI,15906611,
2020,GIRONA,CERDANYA,17006,ALP,7,USOS DOMESTICS,6464165,
2020,GIRONA,SELVA,17007,AMER,1,PRIMARI,183800,
2020,GIRONA,SELVA,17007,AMER,3,INDUSTRIAL,32975880,
2020,GIRONA,SELVA,17007,AMER,4,CONSTRUCCIO I OBRES PUBLIQUES,35641,
2020,GIRONA,SELVA,17007,AMER,6,TERCIARI,1635410,
2020,GIRONA,SELVA,17007,AMER,7,USOS DOMESTICS,4683910,
2020,GIRONA,SELVA,17008,ANGLES,1,PRIMARI,,Dada subjecta a secret estadístic.
2020,GIRONA,SELVA,17008,ANGLES,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,SELVA,17008,ANGLES,4,CONSTRUCCIO I OBRES PUBLIQUES,20785,
2020,GIRONA,SELVA,17008,ANGLES,6,TERCIARI,3987564,
2020,GIRONA,SELVA,17008,ANGLES,7,USOS DOMESTICS,7610963,
2020,GIRONA,SELVA,17009,ARBUCIES,1,PRIMARI,86068,
2020,GIRONA,SELVA,17009,ARBUCIES,3,INDUSTRIAL,25740667,
2020,GIRONA,SELVA,17009,ARBUCIES,4,CONSTRUCCIO I OBRES PUBLIQUES,208435,
2020,GIRONA,SELVA,17009,ARBUCIES,6,TERCIARI,5981065,
2020,GIRONA,SELVA,17009,ARBUCIES,7,USOS DOMESTICS,9043054,
2020,GIRONA,GARROTXA,17010,ARGELAGUER,1,PRIMARI,180361,
2020,GIRONA,GARROTXA,17010,ARGELAGUER,3,INDUSTRIAL,24803257,
2020,GIRONA,GARROTXA,17010,ARGELAGUER,6,TERCIARI,7396750,
2020,GIRONA,GARROTXA,17010,ARGELAGUER,7,USOS DOMESTICS,535877,
2020,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",1,PRIMARI,42741,
2020,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",3,INDUSTRIAL,115987,
2020,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",4,CONSTRUCCIO I OBRES PUBLIQUES,16364,
2020,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",6,TERCIARI,1309805,
2020,GIRONA,ALT EMPORDA,17011,"ARMENTERA, L'",7,USOS DOMESTICS,2317950,
2020,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,1,PRIMARI,27739,
2020,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,3,INDUSTRIAL,41522,
2020,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,4,CONSTRUCCIO I OBRES PUBLIQUES,149586,
2020,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,6,TERCIARI,883112,
2020,GIRONA,ALT EMPORDA,17012,AVINYONET DE PUIGVENTOS,7,USOS DOMESTICS,3007525,
2020,GIRONA,BAIX EMPORDA,17013,BEGUR,1,PRIMARI,,Dada subjecta a secret estadístic.
2020,GIRONA,BAIX EMPORDA,17013,BEGUR,3,INDUSTRIAL,5543992,
2020,GIRONA,BAIX EMPORDA,17013,BEGUR,4,CONSTRUCCIO I OBRES PUBLIQUES,376342,
2020,GIRONA,BAIX EMPORDA,17013,BEGUR,6,TERCIARI,8814797,
2020,GIRONA,BAIX EMPORDA,17013,BEGUR,7,USOS DOMESTICS,18748960,
2020,GIRONA,ALT EMPORDA,17014,"VAJOL, LA",1,PRIMARI,,Dada subjecta a secret estadístic.
2020,GIRONA,ALT EMPORDA,17014,"VAJOL, LA",6,TERCIARI,117267,
2020,GIRONA,ALT EMPORDA,17014,"VAJOL, LA",7,USOS DOMESTICS,161369,
2020,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,1,PRIMARI,158783,
2020,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,3,INDUSTRIAL,37362980,Inclou consum sector energètic.
2020,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,4,CONSTRUCCIO I OBRES PUBLIQUES,686281,
2020,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2020,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,6,TERCIARI,23029539,
2020,GIRONA,PLA DE L'ESTANY,17015,BANYOLES,7,USOS DOMESTICS,25249966,
2020,GIRONA,ALT EMPORDA,17016,BASCARA,1,PRIMARI,64175,
2020,GIRONA,ALT EMPORDA,17016,BASCARA,3,INDUSTRIAL,74540,
2020,GIRONA,ALT EMPORDA,17016,BASCARA,4,CONSTRUCCIO I OBRES PUBLIQUES,54287,
2020,GIRONA,ALT EMPORDA,17016,BASCARA,6,TERCIARI,1080626,
2020,GIRONA,ALT EMPORDA,17016,BASCARA,7,USOS DOMESTICS,2012674,
2020,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,1,PRIMARI,29432,
2020,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2020,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,6,TERCIARI,869750,
2020,GIRONA,BAIX EMPORDA,17018,BELLCAIRE D'EMPORDA,7,USOS DOMESTICS,1316838,
2020,GIRONA,GARROTXA,17019,BESALU,1,PRIMARI,28807,
2020,GIRONA,GARROTXA,17019,BESALU,3,INDUSTRIAL,11664774,
2020,GIRONA,GARROTXA,17019,BESALU,4,CONSTRUCCIO I OBRES PUBLIQUES,15236,
2020,GIRONA,GARROTXA,17019,BESALU,6,TERCIARI,3254007,
2020,GIRONA,GARROTXA,17019,BESALU,7,USOS DOMESTICS,3271544,
2020,GIRONA,GIRONES,17020,BESCANO,1,PRIMARI,388031,
2020,GIRONA,GIRONES,17020,BESCANO,3,INDUSTRIAL,1317158,
2020,GIRONA,GIRONES,17020,BESCANO,4,CONSTRUCCIO I OBRES PUBLIQUES,47522,
2020,GIRONA,GIRONES,17020,BESCANO,6,TERCIARI,6999266,
2020,GIRONA,GIRONES,17020,BESCANO,7,USOS DOMESTICS,7838434,
2020,GIRONA,GARROTXA,17021,BEUDA,1,PRIMARI,323495,
2020,GIRONA,GARROTXA,17021,BEUDA,3,INDUSTRIAL,,Dada subjecta a secret estadístic. Inclou consum sector energètic.
2020,GIRONA,GARROTXA,17021,BEUDA,6,TERCIARI,234489,
2020,GIRONA,GARROTXA,17021,BEUDA,7,USOS DOMESTICS,336123,
2020,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",1,PRIMARI,59557,
2020,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",3,INDUSTRIAL,1282783,
2020,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",4,CONSTRUCCIO I OBRES PUBLIQUES,159149,
2020,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",6,TERCIARI,12181921,
2020,GIRONA,BAIX EMPORDA,17022,"BISBAL D'EMPORDA, LA",7,USOS DOMESTICS,13574756,
2020,GIRONA,SELVA,17023,BLANES,1,PRIMARI,2578,
2020,GIRONA,SELVA,17023,BLANES,3,INDUSTRIAL,19837154,
2020,GIRONA,SELVA,17023,BLANES,4,CONSTRUCCIO I OBRES PUBLIQUES,248022,
2020,GIRONA,SELVA,17023,BLANES,5,TRANSPORT,,Dada subjecta a secret estadístic.
2020,GIRONA,SELVA,17023,BLANES,6,TERCIARI,68735151,
2020,GIRONA,SELVA,17023,BLANES,7,USOS DOMESTICS,56808477,
2020,GIRONA,CERDANYA,17024,BOLVIR,1,PRIMARI,85310,
2020,GIRONA,CERDANYA,17024,BOLVIR,3,INDUSTRIAL,48130,
2020,GIRONA,CERDANYA,17024,BOLVIR,4,CONSTRUCCIO I OBRES PUBLIQUES,237880,
2020,GIRONA,CERDANYA,17024,BOLVIR,6,TERCIARI,1143995,
2020,GIRONA,CERDANYA,17024,BOLVIR,7,USOS DOMESTICS,4332149,
2020,GIRONA,GIRONES,17025,BORDILS,1,PRIMARI,36607,
2020,GIRONA,GIRONES,17025,BORDILS,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,GIRONES,17025,BORDILS,4,CONSTRUCCIO I OBRES PUBLIQUES,18597,
2020,GIRONA,GIRONES,17025,BORDILS,6,TERCIARI,447959,
2020,GIRONA,GIRONES,17025,BORDILS,7,USOS DOMESTICS,3088628,
2020,GIRONA,ALT EMPORDA,17026,BORRASSA,1,PRIMARI,325100,
2020,GIRONA,ALT EMPORDA,17026,BORRASSA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,ALT EMPORDA,17026,BORRASSA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2020,GIRONA,ALT EMPORDA,17026,BORRASSA,6,TERCIARI,782199,
2020,GIRONA,ALT EMPORDA,17026,BORRASSA,7,USOS DOMESTICS,1346788,
2020,GIRONA,SELVA,17027,BREDA,1,PRIMARI,,Dada subjecta a secret estadístic.
2020,GIRONA,SELVA,17027,BREDA,3,INDUSTRIAL,2129289,
2020,GIRONA,SELVA,17027,BREDA,4,CONSTRUCCIO I OBRES PUBLIQUES,17372,
2020,GIRONA,SELVA,17027,BREDA,6,TERCIARI,2870180,
2020,GIRONA,SELVA,17027,BREDA,7,USOS DOMESTICS,5212359,
2020,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,1,PRIMARI,91126,
2020,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,3,INDUSTRIAL,,Dada subjecta a secret estadístic.
2020,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,4,CONSTRUCCIO I OBRES PUBLIQUES,,Dada subjecta a secret estadístic.
2020,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,6,TERCIARI,661300,
2020,GIRONA,SELVA,17028,BRUNYOLA I SANT MARTI SAPRESA,7,USOS DOMESTICS,786725,
